sku,store_view_code,attribute_set_code,product_type,categories,categories_position,category_ids,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,additional_attributes,color,cost,custom_layout,gallery,manufacturer,merchant_center_category,name_of_store,price_type,price_view,shipment_type,size,sku_type,ts_country_of_origin,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,ts_hs_code,ts_packaging_id,ts_packaging_type,url_path,url_to_product,weight_type,wee_tax_variations,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels,video_url,tier_prices
0-189000-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,BOULEVARD 90,,,,1,Taxable Goods,"Catalog, Search",169,,,,boulevard-90-0-189000-0100-hogl-store-spice-sc,BOULEVARD 90 - Högl Store Spice SC | Spice,,BOULEVARD 90 no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/f/5/f56c79e17cfcee037a6b3e4e0a9cc5e79b7daa6e7d6cbf7d1fe92da0bf5844b2.jpeg,,/f/5/f56c79e17cfcee037a6b3e4e0a9cc5e79b7daa6e7d6cbf7d1fe92da0bf5844b2.jpeg,,/f/5/f56c79e17cfcee037a6b3e4e0a9cc5e79b7daa6e7d6cbf7d1fe92da0bf5844b2.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/f/5/f56c79e17cfcee037a6b3e4e0a9cc5e79b7daa6e7d6cbf7d1fe92da0bf5844b2.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-189000-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,BOULEVARD 90,,,,1,Taxable Goods,"Catalog, Search",169,,,,boulevard-90-0-189000-0100-hogl-store-spice-sc,BOULEVARD 90 - Högl Store Spice SC | Spice,,BOULEVARD 90 no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/f/5/f56c79e17cfcee037a6b3e4e0a9cc5e79b7daa6e7d6cbf7d1fe92da0bf5844b2.jpeg,,/f/5/f56c79e17cfcee037a6b3e4e0a9cc5e79b7daa6e7d6cbf7d1fe92da0bf5844b2.jpeg,,/f/5/f56c79e17cfcee037a6b3e4e0a9cc5e79b7daa6e7d6cbf7d1fe92da0bf5844b2.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/f/5/f56c79e17cfcee037a6b3e4e0a9cc5e79b7daa6e7d6cbf7d1fe92da0bf5844b2.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-125003-0300 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 50,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-50-0-125003-0300-hogl-store-spice-sc,STUDIO 50 - Högl Store Spice SC | Spice,,STUDIO 50 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/2/4/24f8a6ed29961ea4da72623be970ce7661c2ee7009c2a8770a14b7f94224a745.jpeg,,/2/4/24f8a6ed29961ea4da72623be970ce7661c2ee7009c2a8770a14b7f94224a745.jpeg,,/2/4/24f8a6ed29961ea4da72623be970ce7661c2ee7009c2a8770a14b7f94224a745.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/2/4/24f8a6ed29961ea4da72623be970ce7661c2ee7009c2a8770a14b7f94224a745.jpeg,,,,"color=White,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",White,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-125003-0300 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 50,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-50-0-125003-0300-hogl-store-spice-sc,STUDIO 50 - Högl Store Spice SC | Spice,,STUDIO 50 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/2/4/24f8a6ed29961ea4da72623be970ce7661c2ee7009c2a8770a14b7f94224a745.jpeg,,/2/4/24f8a6ed29961ea4da72623be970ce7661c2ee7009c2a8770a14b7f94224a745.jpeg,,/2/4/24f8a6ed29961ea4da72623be970ce7661c2ee7009c2a8770a14b7f94224a745.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/2/4/24f8a6ed29961ea4da72623be970ce7661c2ee7009c2a8770a14b7f94224a745.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-125003-0900 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 50,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-50-0-125003-0900-hogl-store-spice-sc,STUDIO 50 - Högl Store Spice SC | Spice,,STUDIO 50 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/4/a/4a311f038a53763564111e17d25a69a953dfe08e06f38317902631219fb380a0.jpeg,,/4/a/4a311f038a53763564111e17d25a69a953dfe08e06f38317902631219fb380a0.jpeg,,/4/a/4a311f038a53763564111e17d25a69a953dfe08e06f38317902631219fb380a0.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/4/a/4a311f038a53763564111e17d25a69a953dfe08e06f38317902631219fb380a0.jpeg,,,,"color=White,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",White,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-125003-0900 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 50,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-50-0-125003-0900-hogl-store-spice-sc,STUDIO 50 - Högl Store Spice SC | Spice,,STUDIO 50 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/4/a/4a311f038a53763564111e17d25a69a953dfe08e06f38317902631219fb380a0.jpeg,,/4/a/4a311f038a53763564111e17d25a69a953dfe08e06f38317902631219fb380a0.jpeg,,/4/a/4a311f038a53763564111e17d25a69a953dfe08e06f38317902631219fb380a0.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/4/a/4a311f038a53763564111e17d25a69a953dfe08e06f38317902631219fb380a0.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-128003-0300 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 80,,,,1,Taxable Goods,"Catalog, Search",159,,,,studio-80-0-128003-0300-hogl-store-spice-sc,STUDIO 80 - Högl Store Spice SC | Spice,,STUDIO 80 no zīmola Högl Store Spice SC par €159. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/7/a/7a276b72f8850d56c28d28b70082fa4b42defafb9eda9653526da11102517b86.jpeg,,/7/a/7a276b72f8850d56c28d28b70082fa4b42defafb9eda9653526da11102517b86.jpeg,,/7/a/7a276b72f8850d56c28d28b70082fa4b42defafb9eda9653526da11102517b86.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/7/a/7a276b72f8850d56c28d28b70082fa4b42defafb9eda9653526da11102517b86.jpeg,,,,"color=White,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",White,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-128003-0300 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 80,,,,1,Taxable Goods,"Catalog, Search",159,,,,studio-80-0-128003-0300-hogl-store-spice-sc,STUDIO 80 - Högl Store Spice SC | Spice,,STUDIO 80 no zīmola Högl Store Spice SC par €159. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/7/a/7a276b72f8850d56c28d28b70082fa4b42defafb9eda9653526da11102517b86.jpeg,,/7/a/7a276b72f8850d56c28d28b70082fa4b42defafb9eda9653526da11102517b86.jpeg,,/7/a/7a276b72f8850d56c28d28b70082fa4b42defafb9eda9653526da11102517b86.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/7/a/7a276b72f8850d56c28d28b70082fa4b42defafb9eda9653526da11102517b86.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-128003-0900 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 80,,,,1,Taxable Goods,"Catalog, Search",159,,,,studio-80-0-128003-0900-hogl-store-spice-sc,STUDIO 80 - Högl Store Spice SC | Spice,,STUDIO 80 no zīmola Högl Store Spice SC par €159. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/8/e/8ee5bf1ed6ff5963adff427ffe745e640c658d09677d61d9a2a1a1487a34a41d.jpeg,,/8/e/8ee5bf1ed6ff5963adff427ffe745e640c658d09677d61d9a2a1a1487a34a41d.jpeg,,/8/e/8ee5bf1ed6ff5963adff427ffe745e640c658d09677d61d9a2a1a1487a34a41d.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/8/e/8ee5bf1ed6ff5963adff427ffe745e640c658d09677d61d9a2a1a1487a34a41d.jpeg,,,,"color=White,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",White,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-128003-0900 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 80,,,,1,Taxable Goods,"Catalog, Search",159,,,,studio-80-0-128003-0900-hogl-store-spice-sc,STUDIO 80 - Högl Store Spice SC | Spice,,STUDIO 80 no zīmola Högl Store Spice SC par €159. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/8/e/8ee5bf1ed6ff5963adff427ffe745e640c658d09677d61d9a2a1a1487a34a41d.jpeg,,/8/e/8ee5bf1ed6ff5963adff427ffe745e640c658d09677d61d9a2a1a1487a34a41d.jpeg,,/8/e/8ee5bf1ed6ff5963adff427ffe745e640c658d09677d61d9a2a1a1487a34a41d.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/8/e/8ee5bf1ed6ff5963adff427ffe745e640c658d09677d61d9a2a1a1487a34a41d.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-184003-0300 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 40,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-40-0-184003-0300-hogl-store-spice-sc,STUDIO 40 - Högl Store Spice SC | Spice,,STUDIO 40 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/8/9/898f92931ef20c1946b1affeedae0dc3fe230b31c5579cf590c9e1ad75c83d9f.jpeg,,/8/9/898f92931ef20c1946b1affeedae0dc3fe230b31c5579cf590c9e1ad75c83d9f.jpeg,,/8/9/898f92931ef20c1946b1affeedae0dc3fe230b31c5579cf590c9e1ad75c83d9f.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/8/9/898f92931ef20c1946b1affeedae0dc3fe230b31c5579cf590c9e1ad75c83d9f.jpeg,,,,"color=White,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",White,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-184003-0300 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 40,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-40-0-184003-0300-hogl-store-spice-sc,STUDIO 40 - Högl Store Spice SC | Spice,,STUDIO 40 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/8/9/898f92931ef20c1946b1affeedae0dc3fe230b31c5579cf590c9e1ad75c83d9f.jpeg,,/8/9/898f92931ef20c1946b1affeedae0dc3fe230b31c5579cf590c9e1ad75c83d9f.jpeg,,/8/9/898f92931ef20c1946b1affeedae0dc3fe230b31c5579cf590c9e1ad75c83d9f.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/8/9/898f92931ef20c1946b1affeedae0dc3fe230b31c5579cf590c9e1ad75c83d9f.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-184003-0900 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 40,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-40-0-184003-0900-hogl-store-spice-sc,STUDIO 40 - Högl Store Spice SC | Spice,,STUDIO 40 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/9/f/9f0aa171b2c8460330e3b1d9d73c975109c0123b291fcb353d59427add332c61.jpeg,,/9/f/9f0aa171b2c8460330e3b1d9d73c975109c0123b291fcb353d59427add332c61.jpeg,,/9/f/9f0aa171b2c8460330e3b1d9d73c975109c0123b291fcb353d59427add332c61.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/9/f/9f0aa171b2c8460330e3b1d9d73c975109c0123b291fcb353d59427add332c61.jpeg,,,,"color=White,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",White,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-184003-0900 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 40,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-40-0-184003-0900-hogl-store-spice-sc,STUDIO 40 - Högl Store Spice SC | Spice,,STUDIO 40 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/9/f/9f0aa171b2c8460330e3b1d9d73c975109c0123b291fcb353d59427add332c61.jpeg,,/9/f/9f0aa171b2c8460330e3b1d9d73c975109c0123b291fcb353d59427add332c61.jpeg,,/9/f/9f0aa171b2c8460330e3b1d9d73c975109c0123b291fcb353d59427add332c61.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/9/f/9f0aa171b2c8460330e3b1d9d73c975109c0123b291fcb353d59427add332c61.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-186003-0300 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 60,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-60-0-186003-0300-hogl-store-spice-sc,STUDIO 60 - Högl Store Spice SC | Spice,,STUDIO 60 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/4/5/4517ef385180a7c0e754cc018ad674df495962ac6aaf7b21db45d7587fcc94d2.jpeg,,/4/5/4517ef385180a7c0e754cc018ad674df495962ac6aaf7b21db45d7587fcc94d2.jpeg,,/4/5/4517ef385180a7c0e754cc018ad674df495962ac6aaf7b21db45d7587fcc94d2.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/4/5/4517ef385180a7c0e754cc018ad674df495962ac6aaf7b21db45d7587fcc94d2.jpeg,,,,"color=White,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",White,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-186003-0300 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 60,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-60-0-186003-0300-hogl-store-spice-sc,STUDIO 60 - Högl Store Spice SC | Spice,,STUDIO 60 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/4/5/4517ef385180a7c0e754cc018ad674df495962ac6aaf7b21db45d7587fcc94d2.jpeg,,/4/5/4517ef385180a7c0e754cc018ad674df495962ac6aaf7b21db45d7587fcc94d2.jpeg,,/4/5/4517ef385180a7c0e754cc018ad674df495962ac6aaf7b21db45d7587fcc94d2.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/4/5/4517ef385180a7c0e754cc018ad674df495962ac6aaf7b21db45d7587fcc94d2.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-186003-0900 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 60,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-60-0-186003-0900-hogl-store-spice-sc,STUDIO 60 - Högl Store Spice SC | Spice,,STUDIO 60 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/f/a/fa0fe10451087f4fcdfa64554f5e80bd93f6a9c8afdd7c548a5775520542c747.jpeg,,/f/a/fa0fe10451087f4fcdfa64554f5e80bd93f6a9c8afdd7c548a5775520542c747.jpeg,,/f/a/fa0fe10451087f4fcdfa64554f5e80bd93f6a9c8afdd7c548a5775520542c747.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/f/a/fa0fe10451087f4fcdfa64554f5e80bd93f6a9c8afdd7c548a5775520542c747.jpeg,,,,"color=White,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",White,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-186003-0900 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,STUDIO 60,,,,1,Taxable Goods,"Catalog, Search",139,,,,studio-60-0-186003-0900-hogl-store-spice-sc,STUDIO 60 - Högl Store Spice SC | Spice,,STUDIO 60 no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/f/a/fa0fe10451087f4fcdfa64554f5e80bd93f6a9c8afdd7c548a5775520542c747.jpeg,,/f/a/fa0fe10451087f4fcdfa64554f5e80bd93f6a9c8afdd7c548a5775520542c747.jpeg,,/f/a/fa0fe10451087f4fcdfa64554f5e80bd93f6a9c8afdd7c548a5775520542c747.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/f/a/fa0fe10451087f4fcdfa64554f5e80bd93f6a9c8afdd7c548a5775520542c747.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
